,name,tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
384,桂枝汤,4.0,-0.022747,0.025359,-0.030528,0.02623,-0.017149,-0.012132,0.034205,0.02667,-0.018168,0.059765,-3.1e-05,-0.009987,0.070774,0.001587,0.068416,-0.013473,-0.018671,0.032536,0.018974,-0.006204,0.025287,-0.008859,0.056079,0.021527,-0.047384,0.054716,0.103752,-0.085117,0.014398,-0.004028,0.083514,0.036147,-0.006998,0.007719,-0.054502,-0.036527,-0.002219,-0.048006,-0.074803,-0.012743,-0.036973,0.011904,0.033389,-0.032688,0.03993,0.04731,0.007952,0.043661,0.082126,0.010708,0.014912,-0.00552,-0.033235,0.065791,0.08136,0.019617,0.036066,-0.043288,-0.018419,-0.010001,-0.00332,-0.017644,0.035457,0.067655,0.00681,0.023356,-0.016045,-0.002346,0.02771,0.086252,-0.046226,0.004247,-0.023472,0.031962,-0.006295,-0.017301,-0.018639,-0.026889,0.039322,0.096355,0.002171,0.063492,0.063066,0.053319,-0.021282,0.006922,0.024696,-0.039275,0.024137,-0.052282,0.046127,0.017466,0.0324,-0.025003,0.096943,-0.003333,-0.006896,-0.00813,0.055268,-0.053807
385,黄芩,4.0,0.105873,-0.045252,-0.180743,0.063374,0.067023,-0.299181,0.276079,-0.124165,0.176653,0.044887,0.08146,-0.081642,-0.061078,-0.111137,0.131934,0.041755,-0.151103,0.097341,-0.117848,0.096992,-0.062618,0.195388,0.105636,0.052454,-0.194129,0.153791,0.169716,-0.032782,0.134926,-0.074366,0.191628,-0.168803,0.00482,-0.116548,0.057829,0.029607,-0.136428,-0.197693,-0.073308,-0.176155,0.161372,0.09279,0.025968,-0.125945,0.014179,0.084518,0.04139,0.079912,0.06847,0.101172,0.154709,-0.094886,-0.045941,0.212609,0.110948,-0.221922,0.260387,-0.119114,0.052769,0.104046,-0.209245,0.028401,-0.027114,0.160883,0.016092,0.033819,-0.105668,0.011839,0.143827,0.155657,-0.082018,0.047452,-0.067908,0.134718,-0.159316,-0.109746,-0.012026,-0.04023,0.10301,0.116748,0.005877,-0.018217,0.183683,0.218653,0.187217,-0.263011,-0.036322,-0.055388,0.156178,-0.11654,-0.145783,0.073391,-0.13463,-0.151318,0.095799,0.161285,0.022205,0.005815,0.006844,0.200424
386,瘀血,3.0,0.04119,-0.016413,0.032319,0.040014,-0.025933,-0.054169,0.042936,-0.071357,0.018366,0.03433,-0.010875,-0.040332,-0.017813,0.042651,-0.057479,-0.080026,-0.103629,0.007139,-0.069208,-0.065365,-0.072443,0.040234,0.05115,-0.031254,-0.002202,0.129337,0.001228,-0.026037,0.068342,0.008769,0.078562,0.002986,0.086727,-0.059251,-0.014477,0.170713,0.017376,-0.001056,0.02318,-0.008623,0.116215,0.040867,-0.057134,-0.091751,0.08967,0.088893,-0.101342,0.029505,-0.007781,-0.013118,-0.087289,-0.052875,-0.080583,-0.002035,-0.001247,-0.084277,0.089414,-0.093563,0.008855,0.065791,-0.070515,0.009467,-0.058521,-0.050257,-0.161071,-0.12185,0.058001,0.090917,0.038318,0.036881,-0.076771,0.036003,-0.170407,0.011542,-0.105589,0.025029,-0.003134,0.000739,0.034737,-0.038329,0.021992,0.021148,-0.010168,-0.054392,0.014664,-0.02295,-0.054491,0.042749,-0.063299,0.072897,-0.033727,-0.021318,-0.048142,0.036467,-0.091985,0.027003,0.019826,0.017229,-0.003824,-0.006909
387,溏,3.0,0.107834,0.113153,-0.011173,0.111789,-0.106473,-0.013072,0.223386,0.063072,0.067654,0.059218,-0.002149,0.061847,0.009209,-0.072175,0.207385,-0.0893,-0.029157,0.015142,0.048326,-0.053465,0.026603,0.213437,0.037717,-0.005826,-0.133475,0.270009,0.284908,0.002317,0.110029,-0.00891,0.018265,-0.00874,-0.056067,-0.10894,0.035078,-0.087052,-0.170503,-0.108531,-0.030232,-0.239868,0.017975,0.177752,0.0795,-0.041706,0.013311,0.080736,-0.03175,-0.001578,0.169885,-0.204987,-0.079541,-0.085458,0.166806,0.148762,0.054037,-0.03351,0.024652,-0.088899,-0.046784,0.136008,-0.2762,0.004412,-0.010742,0.0717,0.023821,-0.014182,-0.092727,-0.01992,0.114358,0.042416,-0.249962,0.025074,-0.057659,0.08395,-0.126232,-0.035487,0.02869,-0.15842,0.026004,0.117651,0.033098,0.101398,0.171481,0.005877,0.027866,-0.089564,-0.069198,-0.183649,0.124241,-0.267042,-0.045921,0.13393,0.051652,-0.102664,0.016386,0.050075,-0.034584,-0.072509,0.069989,-0.008013
388,茯苓,4.0,0.12793,-0.052108,-0.22383,0.091167,0.121826,-0.337641,0.352113,-0.174133,0.216426,0.142349,0.067088,-0.096523,-0.088055,-0.163761,0.184872,0.102154,-0.252538,0.162244,-0.254815,0.13742,-0.071855,0.353263,0.199055,0.07644,-0.209178,0.072041,0.075026,-0.071342,0.157045,-0.144141,0.184414,-0.26274,-0.041705,-0.149657,0.033222,0.067822,-0.158066,-0.216936,-0.139209,-0.159525,0.202613,0.096739,0.005582,-0.174634,0.031596,0.098542,0.07774,0.084574,0.042842,0.212523,0.191661,-0.105324,-0.068663,0.209977,0.110194,-0.28998,0.2734,-0.16529,0.02184,0.111976,-0.262891,0.034823,-0.033187,0.190866,0.030893,0.007846,-0.063084,0.044722,0.220768,0.167698,-0.105606,0.047461,-0.073884,0.258893,-0.22335,-0.18719,-0.072864,-0.026508,0.155186,0.125533,0.012051,-0.011354,0.150832,0.273952,0.290702,-0.386191,-0.043643,-0.041381,0.202017,-0.141373,-0.155211,0.042055,-0.180323,-0.184134,0.082046,0.191782,-0.058238,-0.062135,-0.073408,0.207776
389,验方,4.0,-0.038417,-0.028832,0.050697,-0.003892,-0.049955,0.009135,-0.00446,0.013955,-0.002937,0.072905,-0.030036,-0.049681,0.072533,0.088401,0.069764,-0.016354,-0.030253,-0.064157,0.083654,0.059146,-0.093357,0.015045,0.093618,-0.069878,0.056531,-0.007041,0.063077,0.019845,-0.013184,0.013148,0.080863,-0.020199,0.021218,0.056577,-0.03043,0.0191,0.108732,0.11277,0.055927,0.033875,-0.061716,0.023333,-0.025943,0.015629,0.107042,0.098611,-0.100232,-0.02121,-0.032763,-0.005759,-0.015074,-0.006536,-0.080003,0.026993,0.007229,0.018797,0.074222,-0.116077,-0.033425,0.051028,-0.022065,-0.009906,-0.010102,-0.026733,-0.029126,-0.016129,0.014181,-0.046266,0.020446,0.06678,-0.023078,0.010354,-0.050205,0.104243,-0.081739,0.071,0.045072,-0.066663,-0.04186,-0.006304,-0.026453,0.02967,0.030963,0.074739,0.032454,0.051576,-0.086561,0.041702,-0.067955,0.039739,0.030088,-0.04156,0.001236,-0.024262,-0.015365,-0.031069,0.012214,0.149218,-0.010622,-0.054567
390,腹泻,3.0,0.046224,0.138501,0.010412,0.00611,-0.097268,0.02335,0.104777,0.041032,0.029269,-0.030771,0.022934,0.078151,0.0122,-0.067175,0.070815,-0.142726,-0.071119,-0.034422,0.020692,-0.0184,0.003713,0.110429,0.039549,-0.011331,-0.067939,0.084802,0.140331,0.017737,0.07461,0.009876,0.009177,-0.071077,-0.042469,-0.08611,0.029455,-0.022265,-0.047295,0.042474,0.015446,-0.085313,0.014799,0.046749,0.024761,0.003869,-0.031706,0.021373,-0.013733,-0.018539,0.012766,-0.158392,-0.025229,-0.042354,0.076944,0.054312,-0.006474,-0.022221,0.05143,-0.046801,0.035538,0.075322,-0.119195,-0.014521,-0.052018,0.11427,-0.042004,-0.012006,-0.0045,0.011076,0.074871,0.007059,-0.120437,0.011722,0.020115,0.091567,-0.080456,-0.016351,0.033362,-0.119827,-0.041442,0.094673,-0.029255,-0.005041,-0.006307,0.039838,-0.020693,-0.036291,-0.028516,-0.085634,0.026414,-0.103272,-0.005023,0.026873,0.020142,-0.021871,-0.021403,0.022772,-0.03404,-0.004118,0.017591,0.077868
391,附子,4.0,0.043156,0.013265,-0.095228,0.041099,0.057604,-0.110873,0.14475,-0.069824,0.072462,0.091695,0.033623,-0.085443,0.007758,-0.112986,0.068158,0.066083,-0.067737,0.063132,-0.085237,0.08412,0.006571,0.173475,0.113695,0.035584,-0.101456,0.06116,0.058507,-0.081796,0.085094,-0.048601,0.106506,-0.065605,-0.048243,-0.032404,0.006143,-0.007052,-0.067665,-0.137068,-0.109199,-0.090032,0.101827,0.091504,0.042234,-0.056081,0.029142,0.054237,0.038148,0.030869,0.112004,0.081094,0.115906,-0.027092,0.019904,0.105473,0.112753,-0.065059,0.096654,-0.05578,-0.014585,0.044037,-0.10737,0.01114,-0.011524,0.106765,0.025364,0.016459,-0.040349,0.014468,0.132255,0.079878,-0.093949,0.030097,-0.058729,0.112218,-0.106736,-0.087368,-0.043952,-0.061168,0.070546,0.126296,0.034411,0.061484,0.137716,0.129043,0.150388,-0.151738,0.038237,-0.060129,0.123482,-0.112288,-0.042576,0.031388,-0.052077,-0.112306,0.086324,0.078363,-0.026782,-0.078004,-0.006203,0.083688
392,解毒,4.0,0.080919,0.093131,-0.033082,0.044689,-0.073919,0.008301,0.100319,0.018282,0.022778,0.094819,0.020086,0.034267,0.025782,-0.028167,0.098673,-0.116436,-0.110223,-0.00807,0.008365,-0.016693,-0.000936,0.150718,0.104026,-0.010826,-0.099002,0.144348,0.126806,-0.051075,0.123693,-0.01743,0.049577,-0.043541,-0.007924,-0.101906,0.00383,0.014456,-0.102915,-0.010215,-0.011988,-0.120883,0.020701,0.112032,0.00291,-0.085191,0.046799,0.079446,-0.037875,0.011193,0.113335,-0.090159,-0.039628,-0.086377,0.071988,0.06648,0.05466,-0.050397,0.0476,-0.108926,-0.008505,0.091108,-0.19515,0.019877,-0.033112,0.071853,-0.06406,-0.089611,0.023918,0.040811,0.101365,0.029931,-0.186222,0.023211,-0.074282,0.067648,-0.115982,-0.026927,-0.047384,-0.120166,0.071177,0.07096,0.005658,0.066382,0.131846,0.026004,0.035951,-0.051419,-0.03843,-0.116625,0.038736,-0.134646,-0.034033,0.122159,0.034237,0.001695,0.006438,0.026777,-0.003371,-0.074098,0.024152,-0.018775
393,口渴,3.0,0.069381,0.120372,0.022823,0.137358,-0.011494,0.027776,0.115662,0.031444,-0.088699,0.204542,-0.07662,0.071031,0.022462,-0.071671,0.178324,-0.035008,-0.043144,0.087361,-0.072471,-0.136288,0.073541,0.184543,0.0421,0.02404,-0.118496,0.249339,0.173274,-0.129407,0.107504,0.014147,0.007238,0.11455,-0.039855,-0.058394,-0.137404,-0.052337,-0.140284,-0.214322,-0.14576,-0.168517,0.058234,0.145959,0.042389,-0.114446,0.033091,0.089832,-0.048106,0.074072,0.263637,-0.095668,-0.167342,-0.038171,0.060863,0.037095,0.078479,0.004901,-0.047063,-0.062667,-0.10023,0.029108,-0.08169,-0.012813,0.043558,0.003462,-0.040389,-0.027233,-0.027994,0.008508,0.060513,0.062478,-0.235962,0.029339,-0.121216,0.049625,-0.045977,-0.103399,-0.068402,-0.021593,0.101493,0.131202,0.070998,0.169563,0.065457,-0.108556,-0.071374,-0.022038,0.032612,-0.141978,0.068867,-0.186922,0.087443,0.106978,0.123038,-0.068771,0.029908,0.0377,-0.074546,-0.178325,0.131514,-0.194663
394,汗出,3.0,-0.024959,0.049271,0.039366,0.116123,-0.060722,0.029081,0.042072,0.053294,-0.05114,0.092484,-0.070732,0.008136,0.05427,-0.004032,0.137726,-0.00941,-0.000369,0.04013,0.072465,-0.080092,0.07015,0.003297,-0.00486,0.017556,-0.048839,0.154654,0.202527,-0.100294,0.044206,0.020185,0.071947,0.121451,-0.00591,-0.025171,-0.104114,-0.048508,-0.085479,-0.13101,-0.073351,-0.080134,-0.036338,0.085856,0.013198,-0.07183,0.042727,0.082702,0.000181,0.057602,0.168577,-0.059543,-0.069833,0.009945,0.005208,0.069853,0.113876,0.056678,0.043007,-0.062349,-0.054677,-0.044523,0.005435,-0.014569,0.075386,-0.013303,0.020394,0.044415,-0.009229,-0.016688,0.010214,0.066625,-0.10744,-0.007153,-0.06912,0.046704,-0.01971,-0.022401,0.001178,-0.000386,0.063287,0.095154,0.06428,0.065485,0.117463,-0.023449,-0.066127,0.062021,0.017382,-0.123391,0.027906,-0.126679,0.049987,0.020654,0.13617,-0.069619,0.101272,-0.016291,0.066288,-0.054674,0.134748,-0.185685
395,血瘀,3.0,0.013104,0.108904,0.045808,0.030235,-0.07095,0.070313,0.010924,0.061373,-0.076841,0.070627,-0.039829,0.054611,0.048562,-0.04595,0.046154,-0.101794,-0.01578,-0.013126,0.00228,-0.081005,0.014444,0.066839,0.036307,0.012033,-0.023543,0.141553,0.111707,-0.050982,0.072437,0.05382,-0.012917,0.075507,-0.003671,-0.021281,-0.054053,-0.01151,-0.043443,-0.022307,-0.05107,-0.083115,0.025796,0.074761,0.031566,-0.02398,-0.000584,0.057593,-0.028799,-0.021266,0.102434,-0.122351,-0.101754,-0.042471,0.078177,0.011148,0.015274,0.044864,-0.035191,-0.027539,-0.037819,0.057606,-0.053604,-0.036788,0.008786,0.012071,-0.039976,-0.029143,-0.012877,0.006808,0.017238,0.013096,-0.139606,0.046626,-0.056203,0.000428,-0.000225,-0.018237,-0.01897,-0.06337,-0.004854,0.084029,0.022945,0.10158,0.023092,-0.113337,-0.053599,0.019146,0.023814,-0.102003,-0.008188,-0.09845,0.050846,0.045806,0.085728,-0.006022,-0.028015,-0.025323,-0.044835,-0.081801,0.072134,-0.086942
396,芍药,4.0,0.004481,0.041122,-0.02702,0.010776,-0.032718,-0.11719,0.179084,-0.069627,0.09011,0.083748,0.05087,-0.129451,0.067276,-0.072791,0.102561,-0.051952,-0.115574,0.085576,-0.049457,-0.000763,-0.037417,0.085641,0.123414,0.053129,-0.109411,0.163975,0.168664,-0.147676,0.044833,-0.104074,0.244559,-0.104459,-0.00698,-0.011126,0.018886,0.085784,-0.050927,-0.094059,-0.078693,-0.092075,0.138296,0.166025,0.062272,-0.037185,-0.008032,0.055175,0.019594,0.027111,0.166972,-0.022471,0.006155,-0.05853,-0.018502,0.152681,0.161032,-0.129109,0.203013,-0.115063,0.015457,0.125542,-0.16771,-0.095374,-0.057711,0.166716,-0.047982,-0.034585,-0.045153,0.029681,0.1297,0.175728,-0.164742,0.023775,-0.123602,0.021604,-0.139858,-0.030583,-0.070089,-0.103178,0.074543,0.170187,0.106162,0.130284,0.129663,0.112134,0.103163,-0.084831,0.020334,-0.047354,0.049687,-0.098689,-0.007618,-0.004889,0.015505,-0.096816,0.105007,0.04813,0.056809,-0.095788,0.051113,0.042776
397,胸闷,3.0,0.123378,0.088225,-0.034029,0.063669,-0.019932,-0.03779,0.135599,0.013348,0.000965,0.139661,-0.014967,0.055136,-0.01486,-0.055564,0.167156,-0.0644,-0.060438,0.033399,-0.042009,-0.053864,-0.010072,0.195145,0.078278,-0.006029,-0.096589,0.202541,0.115591,-0.002971,0.141126,0.002547,-0.051703,-0.033604,-0.033132,-0.066827,0.009895,-0.064646,-0.127988,-0.077705,-0.039989,-0.168938,0.020514,0.135192,0.00202,-0.092564,0.03179,0.067914,-0.049296,0.046658,0.110662,-0.086679,-0.090679,-0.098505,0.113483,0.028836,0.011726,-0.063779,-0.030347,-0.085992,-0.037254,0.129019,-0.183015,0.039972,0.008001,0.021348,0.007253,-0.054856,-0.031499,-0.00183,0.059222,0.011743,-0.183189,0.016606,-0.070332,0.067739,-0.078005,-0.060069,-0.019616,-0.083048,0.06866,0.054933,-0.002844,0.097191,0.106348,-0.0034,0.019981,-0.110233,-0.049933,-0.101708,0.084656,-0.173049,-0.03568,0.18069,0.026378,-0.058192,-0.04571,0.050505,-0.05237,-0.055884,0.045095,-0.044879
398,腹痛,3.0,0.044911,0.123434,0.021475,0.038328,-0.089575,0.055625,0.079537,0.114947,-0.053979,0.104655,-0.036131,0.060006,0.081125,0.00128,0.166309,-0.05688,-0.001127,-0.020362,0.060806,-0.053768,0.020543,0.121711,0.051294,-0.030337,-0.069031,0.163661,0.221493,-0.009365,0.048017,0.004397,-0.020661,0.057042,-0.030704,-0.041846,-0.040046,-0.123015,-0.050337,-0.047312,-0.033043,-0.138719,-0.055123,0.116929,0.045442,0.01119,0.045279,0.082656,-0.076575,-0.018659,0.140338,-0.167128,-0.115292,-0.027664,0.096472,0.058262,0.037767,0.051903,-0.037073,-0.05863,-0.074533,0.073201,-0.10131,-0.017875,0.014346,0.045434,0.021605,-0.009498,-0.032657,-0.040498,0.034074,0.027779,-0.187514,0.025941,-0.028382,0.055547,-0.021138,0.000563,-0.021723,-0.116669,-0.001443,0.093906,0.004789,0.122967,0.101865,-0.034443,-0.052448,0.021394,-0.033718,-0.123497,0.047851,-0.186169,0.073517,0.090402,0.093686,-0.046493,0.007734,-0.013916,-0.041184,-0.038867,0.073976,-0.103917
399,肺气,2.0,0.020731,0.081544,-0.094605,0.046032,-0.048744,0.008974,0.076301,0.107041,-0.034268,0.004138,-0.004579,0.108344,0.037532,-0.107069,0.133005,-0.060161,0.007387,0.011335,0.074459,-0.010339,0.111314,0.055046,0.015663,0.041282,-0.135319,0.06729,0.252216,-0.049717,0.080294,0.012331,0.062435,0.034774,-0.047629,-0.123931,-0.085522,-0.133656,-0.144411,-0.122046,-0.108412,-0.15848,-0.029248,0.031598,0.06912,-0.04489,-0.028334,0.062691,0.048061,0.040922,0.136671,-0.109086,0.058451,-0.029831,0.051393,0.121446,0.115284,-0.006308,0.087726,0.013947,0.031135,-0.062521,-0.045048,-0.047591,0.083839,0.124666,0.030996,0.112074,-0.065191,-0.045055,0.018461,0.071461,-0.102463,0.022681,0.062343,0.094302,0.030428,-0.069208,0.017211,-0.025552,0.024166,0.182894,-0.005694,-0.01413,0.087579,0.046246,-0.037192,0.000438,0.034767,-0.177692,0.115379,-0.187991,0.024641,0.073299,0.091395,-0.061964,0.148864,0.021837,0.009578,-0.062089,0.126008,0.015421
400,祛邪,4.0,-0.022784,0.108487,0.018132,0.030762,-0.060697,0.099127,0.009886,0.055395,-0.0668,0.056013,-0.018577,0.02935,0.089208,-0.049597,0.042219,-0.054452,0.019873,0.015965,0.012911,-0.018199,0.10166,0.038272,0.058057,0.017936,-0.04532,0.037503,0.100261,-0.125371,0.009665,-0.00342,0.060883,0.073859,-0.061009,-0.004654,-0.058119,-0.065251,-0.020766,-0.05688,-0.109209,-0.026212,-0.023553,0.05535,0.061078,0.022199,-0.002434,0.010329,0.012431,0.003389,0.153129,-0.069606,-0.012775,0.014565,0.043387,0.036719,0.090444,0.07395,-0.024346,0.00296,-0.055735,-0.041746,-0.013055,-0.033784,0.006267,0.086153,-0.013965,0.027352,0.003739,0.003305,0.07536,0.058941,-0.124111,0.011086,-0.011661,0.02504,-0.016159,-0.028068,-0.048128,-0.087121,0.005536,0.15305,0.033688,0.112646,0.050942,-0.013424,-0.046026,0.043547,0.068894,-0.104674,0.044884,-0.094977,0.091827,0.004311,0.068039,-0.014771,0.104038,-0.024183,-0.03648,-0.129227,0.037136,-0.083382
401,川芎,4.0,0.100488,-0.05014,-0.133779,0.040029,0.056837,-0.239736,0.268617,-0.155915,0.189608,0.055354,0.097674,-0.125314,-0.038044,-0.080478,0.091608,0.014879,-0.173544,0.06353,-0.13467,0.135418,-0.074696,0.230282,0.17856,0.021177,-0.149417,0.086858,0.105046,-0.056406,0.09977,-0.101935,0.251972,-0.211524,-0.003451,-0.079359,0.0642,0.093053,-0.057423,-0.098988,-0.061207,-0.108031,0.182338,0.108746,0.016328,-0.097927,0.042545,0.105383,-0.010158,0.047946,0.058787,0.099197,0.156271,-0.081536,-0.07178,0.184459,0.122354,-0.223212,0.279964,-0.14435,0.044756,0.110917,-0.240343,0.009932,-0.0951,0.164626,-0.060629,-0.009032,-0.061408,0.027936,0.20216,0.178003,-0.128423,0.043327,-0.109458,0.175636,-0.246768,-0.079329,-0.020465,-0.100433,0.083941,0.11689,0.011204,0.002406,0.161379,0.252842,0.233324,-0.251499,-0.050852,0.002903,0.116885,-0.061556,-0.137767,0.017829,-0.162007,-0.124104,0.084285,0.14112,0.001642,0.003044,-0.046591,0.208325
402,葛根,4.0,0.051463,0.013878,-0.076446,0.043559,0.003971,-0.110921,0.14449,-0.036565,0.061645,0.06673,0.030863,-0.009065,-0.00644,-0.060069,0.106934,-0.023557,-0.096939,0.048924,-0.031841,0.023358,-0.035915,0.115293,0.08228,0.029047,-0.107003,0.120457,0.134294,-0.043688,0.074026,-0.035981,0.111179,-0.078102,0.009161,-0.062547,-0.012751,0.029554,-0.088245,-0.077961,-0.043186,-0.101616,0.06562,0.07018,0.014007,-0.093504,0.017529,0.067326,0.011427,0.038333,0.087245,0.014024,0.035637,-0.071706,-0.007268,0.107445,0.077786,-0.111798,0.132399,-0.081811,0.027147,0.080389,-0.142886,-0.016211,0.001375,0.075007,-0.018175,-0.002141,-0.042329,0.003836,0.064191,0.093232,-0.112915,0.015618,-0.063957,0.071948,-0.091295,-0.062225,-0.012422,-0.038118,0.075979,0.064,0.027418,0.014359,0.105393,0.083759,0.069927,-0.104186,-0.027537,-0.066485,0.067245,-0.089284,-0.047699,0.073158,-0.003706,-0.064757,0.055178,0.069453,0.026174,-0.040694,0.033736,0.02897
403,麦冬,4.0,0.082943,-0.016802,-0.119356,0.04139,0.087768,-0.290997,0.293703,-0.210077,0.207686,0.062644,0.081485,-0.088614,-0.100235,-0.11599,0.108688,0.016562,-0.239,0.100089,-0.234553,0.144091,-0.10791,0.284339,0.179079,0.064938,-0.150648,0.080382,0.061499,-0.036594,0.133708,-0.104308,0.215621,-0.295796,-0.012122,-0.072445,0.066769,0.137215,-0.09693,-0.117141,-0.043218,-0.089783,0.215662,0.082848,-0.018225,-0.117162,-0.019751,0.035497,0.056758,0.06241,-0.004854,0.158071,0.142202,-0.094451,-0.059284,0.135133,0.037364,-0.239963,0.264666,-0.15089,0.064925,0.140876,-0.234733,0.02832,-0.104469,0.176617,-0.059542,0.006482,-0.066683,0.042584,0.208433,0.169625,-0.091377,0.027222,-0.051861,0.197385,-0.234446,-0.143361,-0.032193,-0.081031,0.092495,0.0874,0.00221,-0.040875,0.077403,0.240711,0.225085,-0.304895,-0.038081,0.010523,0.109807,-0.052532,-0.143442,0.006559,-0.174544,-0.131169,0.035315,0.16259,-0.023805,0.001816,-0.082937,0.203776
404,丹皮,4.0,0.127722,-0.01061,-0.15804,0.091952,0.083632,-0.30031,0.298972,-0.156128,0.201788,0.16657,0.057148,-0.119882,-0.056411,-0.074713,0.165406,0.105319,-0.230378,0.100523,-0.20629,0.117696,-0.091699,0.322575,0.179325,0.033683,-0.168764,0.110262,0.072615,-0.041997,0.157397,-0.104143,0.163662,-0.198791,-0.023898,-0.10567,0.052931,0.02315,-0.095324,-0.160115,-0.079124,-0.159568,0.154882,0.131815,-0.009482,-0.150342,0.076522,0.108882,-0.006299,0.06607,0.051837,0.166061,0.135298,-0.097503,-0.056248,0.164668,0.09137,-0.200299,0.207995,-0.1858,-0.019814,0.119202,-0.226949,0.084261,-0.0397,0.133855,0.024225,-0.047789,-0.034421,0.04787,0.201569,0.12362,-0.119161,0.041253,-0.10987,0.206746,-0.221723,-0.118485,-0.057892,-0.070793,0.126483,0.077761,-0.018667,0.011098,0.210671,0.238746,0.21933,-0.294995,-0.065319,-0.032374,0.151776,-0.107692,-0.137847,0.054734,-0.159257,-0.161358,0.02612,0.166297,-0.039483,-0.001076,-0.056492,0.15478
405,脾虚,3.0,0.059913,0.044987,0.059171,0.089427,-0.030575,0.049924,0.067631,-0.018555,-0.014513,0.011834,-0.007679,0.028388,-0.014538,0.002656,0.043036,-0.020776,-0.013134,-0.009803,0.03412,-0.050101,0.050449,0.088919,-0.021918,0.007269,-0.059209,0.165832,0.11431,0.006999,0.062311,0.011875,0.016888,0.070683,0.00336,-0.02995,-0.045436,0.022782,-0.080236,-0.095716,-0.012541,-0.06921,0.054078,0.078408,0.006935,-0.069558,0.039242,0.039307,-0.04964,0.067509,0.155909,-0.111791,-0.064746,-0.003813,0.075829,0.010438,0.031672,0.043257,-0.019754,-0.01612,-0.0323,0.03305,-0.071667,0.022844,0.010696,-0.020627,-0.052445,-0.025524,-0.027159,0.022439,0.039489,-0.015424,-0.145667,-0.044646,-0.099422,-0.010162,-0.081489,0.012734,0.027422,-0.027008,0.10361,0.01591,0.01529,0.014714,0.075633,-0.035902,-0.051353,0.028828,0.006208,-0.052005,0.062304,-0.078897,9.1e-05,0.093882,0.074949,-0.01458,0.044386,0.027811,0.049985,-0.06242,0.072941,-0.042006
406,出血,3.0,0.066598,0.105509,0.045234,0.061766,-0.026782,0.029091,0.040806,-0.010787,-0.057704,0.115031,-0.0246,0.036346,0.006989,-0.005883,0.035109,-0.030903,-0.043349,0.000456,-0.06174,-0.058401,0.009975,0.130431,0.033444,0.000882,-0.039102,0.115416,0.02551,-0.03212,0.077119,0.023142,-0.048064,0.05506,-0.026537,-0.012307,-0.045633,-0.001229,-0.028031,-0.041485,-0.033013,-0.044487,0.010682,0.062554,0.005344,-0.069579,0.048101,0.034275,-0.062771,0.030673,0.112487,-0.066807,-0.088706,-0.029073,0.059598,-0.029295,0.002704,0.04606,-0.100198,-0.037675,-0.063266,0.047186,-0.044292,0.039315,-0.01046,-0.006986,-0.02362,-0.074516,0.037491,0.045477,0.05645,-0.028583,-0.131829,-0.005365,-0.085462,0.014865,-0.067013,-0.01027,-0.021737,-0.049744,0.057253,0.028615,-0.013186,0.072328,0.031352,-0.051771,-0.046474,-0.015791,0.010522,-0.043475,0.025564,-0.068128,0.028884,0.087025,0.051599,-0.012099,-0.050744,0.017773,-0.053608,-0.07177,0.022167,-0.073532
407,疏肝,4.0,0.038864,-0.015982,-0.002727,-0.008839,0.024392,-0.064363,0.040733,-0.064692,0.02587,0.13312,0.020334,-0.058002,0.00206,0.003238,0.065455,-0.056868,-0.091021,-0.004639,-0.002369,0.026954,-0.124385,0.083167,0.124193,-0.029404,-0.017108,0.087151,-0.01693,-0.038945,0.09024,0.001394,0.048263,-0.094867,0.015961,0.04219,0.014533,0.093115,0.007437,0.058946,0.038649,-0.04381,0.045142,0.09292,-0.012569,-0.073302,0.044,0.07538,-0.077953,0.026582,0.059122,0.038537,-0.047744,-0.07692,0.010495,0.01892,-0.019386,-0.081744,0.078914,-0.100917,0.003821,0.138183,-0.113433,-0.021209,-0.043623,0.004204,-0.060363,-0.077734,-0.035284,-0.003538,0.048071,0.073492,-0.078455,0.026568,-0.106225,0.032195,-0.087035,0.013481,-0.010175,-0.059466,0.043734,0.003559,-0.000363,0.069038,0.04522,0.048934,0.100965,-0.041441,-0.053797,0.029605,-0.034204,0.009388,-0.065414,0.089215,-0.019103,-0.008254,-0.063262,0.011886,-0.00059,0.023395,-0.023237,-0.01084
